backup	backup	raw	*	
ST258	panaroodefault	raw	mdtK	1.39291e-05
ST258	panaroodefault	snippy	mdtB_1~~~mdtB_2~~~cnrA	3.50747e-05
ST258	panacota	snippy	KLPN_ST258-688	0
ST258	panacota	raw	KLPN_ST258-7210	0.000124347
ST258	panaroo	snippy	mntP	8.39312e-06
ST258	roarydefault	snippy	scrY_1	3.64408e-05
ST258	roarydefault	raw	ssuB_1	3.71827e-05
ST258	panaroo	raw	ndmA	8.18239e-05
ST258	panaroodefault	raw	mdtL_1~~~mdtL_2	7.03513e-05
ST258	panaroodefault	snippy	mdtC~~~mdtC_1~~~mdtC_2	0.000965381
ST258	panacota	snippy	KLPN_ST258-6890	8.6134e-06
ST258	panacota	raw	KLPN_ST258-7211	3.57031e-06
ST258	panaroo	snippy	mntS	6.32185e-05
ST258	roarydefault	raw	ssuB_2	3.79629e-05
ST258	roarydefault	snippy	scrY_2	7.89013e-06
ST258	panaroo	raw	nemA_2~~~nemA_1	3.59678e-05
ST258	panaroodefault	raw	mdtM_2~~~mdtM_1	0.000160921
ST258	panaroodefault	snippy	mdtD_1~~~hsrA_2~~~mdtD_2~~~jefA_2	9.21352e-06
ST258	panacota	snippy	KLPN_ST258-6891	1.68321e-05
ST258	panacota	raw	KLPN_ST258-721	1.03957e-05
ST258	panaroo	snippy	moaA_2~~~moaA_1	2.33418e-05
ST258	roarydefault	raw	ssuB_3	4.13106e-06
ST258	roarydefault	snippy	scrY_3	4.17404e-06
ST258	panaroo	raw	nepI_3	1.2893e-06
ST258	panaroodefault	raw	mdtM_3	6.42887e-06
ST258	panaroodefault	snippy	mdtD_1~~~stp	3.12277e-06
ST258	panacota	snippy	KLPN_ST258-6892	5.22281e-05
ST258	panacota	raw	KLPN_ST258-722	5.63593e-06
ST258	roarydefault	raw	ssuC_1	0
ST258	panaroo	snippy	moaD	0.00175615
ST258	roarydefault	snippy	sdaA	3.02789e-05
ST258	panaroo	raw	nfdA_1	1.52944e-05
ST258	panaroodefault	raw	mdtO	4.93771e-05
ST258	panaroodefault	snippy	mdtD	0.000194873
ST258	panacota	snippy	KLPN_ST258-6893	7.99126e-06
ST258	panacota	raw	KLPN_ST258-7231	4.87062e-06
ST258	roarydefault	raw	ssuC_2	2.03322e-06
ST258	panaroo	snippy	mobB~~~mobA~~~mobA_1	0.000125309
ST258	roarydefault	snippy	sdaB	1.50636e-05
ST258	panaroo	raw	nfdA_2~~~hutI_1	6.36606e-06
ST258	panaroodefault	raw	menA_1~~~menA_2	0
ST258	panaroodefault	snippy	mdtG~~~sbnD_2	7.76977e-06
ST258	panacota	snippy	KLPN_ST258-6894	0
ST258	panacota	raw	KLPN_ST258-723	4.3616e-06
ST258	roarydefault	raw	ssuD	1.82104e-05
ST258	panaroo	snippy	modB~~~modB_1~~~modB_2	4.60995e-06
ST258	roarydefault	snippy	sdaC_1	4.94737e-06
ST258	panaroo	raw	nhaB_2~~~nhaB_1~~~nhaB	1.19881e-05
ST258	panaroodefault	raw	menC_1~~~gci	5.09427e-05
ST258	panaroodefault	snippy	mdtH_2	2.63731e-06
ST258	panacota	snippy	KLPN_ST258-6895	3.39393e-05
ST258	panacota	raw	KLPN_ST258-7247	0.000277795
ST258	roarydefault	raw	ssuE	5.11552e-06
ST258	panaroo	snippy	modF_1~~~modF~~~modF_2	7.54635e-06
ST258	roarydefault	snippy	sdaC_2	3.64769e-06
ST258	panaroo	raw	nhaK_2	2.63898e-05
ST258	panaroodefault	raw	menF_2~~~menF_1~~~menF	2.74857e-05
ST258	panaroodefault	snippy	mdtH_2~~~mdtH_3	8.17395e-05
ST258	panacota	snippy	KLPN_ST258-6896	1.94812e-06
ST258	roarydefault	raw	steT	1.67181e-05
ST258	panacota	raw	KLPN_ST258-724	0
ST258	panaroo	snippy	moeA_1~~~moeA_2~~~moeA	1.15679e-05
ST258	roarydefault	snippy	sdhA	8.1075e-06
ST258	panaroo	raw	nhaR~~~nhaR_2~~~nhaR_1	1.60222e-05
ST258	panaroodefault	raw	menH_1~~~menH_3	1.08078e-05
ST258	panaroodefault	snippy	mdtI	0
ST258	panacota	snippy	KLPN_ST258-6897	1.11492e-05
ST258	roarydefault	raw	sthA	3.42065e-06
ST258	panacota	raw	KLPN_ST258-725	2.6145e-05
ST258	panaroo	snippy	moeB~~~moeB_2~~~moeB_1	2.93916e-05
ST258	roarydefault	snippy	sdhB	4.44879e-06
ST258	panaroo	raw	nhoA~~~nhoA_1~~~nhoA_2	7.68329e-06
ST258	panaroodefault	raw	menH_2	6.49311e-05
ST258	panaroodefault	snippy	mdtJ	5.22578e-05
ST258	panacota	snippy	KLPN_ST258-6898	2.64516e-05
ST258	roarydefault	raw	stpA_1	3.98009e-06
ST258	panacota	raw	KLPN_ST258-726	0.000155195
ST258	panaroo	snippy	moxC~~~moxC_2	1.56875e-05
ST258	panaroo	raw	nicS	9.22747e-05
ST258	roarydefault	snippy	sdhC	0
ST258	panaroodefault	raw	menI	0
ST258	panaroodefault	snippy	mdtK	5.77968e-06
ST258	panacota	snippy	KLPN_ST258-6899	0
ST258	roarydefault	raw	stp	7.30925e-06
ST258	panaroo	snippy	mpl	4.64028e-06
ST258	panacota	raw	KLPN_ST258-727	0.00651445
ST258	panaroo	raw	nifJ~~~nifJ_2~~~nifJ_1	0.000156844
ST258	roarydefault	snippy	sdhD	9.16604e-06
ST258	panaroodefault	raw	mepA	3.2832e-05
ST258	panaroodefault	snippy	mdtL_1~~~mdtL_2	1.47915e-05
ST258	panacota	snippy	KLPN_ST258-689	2.15408e-06
ST258	roarydefault	raw	sucA	1.07834e-05
ST258	panaroo	snippy	mppA_1~~~mppA_2	7.88581e-06
ST258	panacota	raw	KLPN_ST258-7287	0.0002708
ST258	panaroo	raw	nikA_1~~~nikA_2	1.22175e-05
ST258	roarydefault	snippy	sdhE	2.98335e-05
ST258	panaroodefault	raw	mepH	1.46153e-05
ST258	panaroodefault	snippy	mdtM_2~~~mdtM_1	0.000150203
ST258	panacota	snippy	KLPN_ST258-68	0
ST258	roarydefault	raw	sucB	1.80643e-05
ST258	panaroo	snippy	mprA	1.79781e-05
ST258	panacota	raw	KLPN_ST258-728	0.00511745
ST258	panaroo	raw	nikB	0
ST258	roarydefault	snippy	sdhL	1.96743e-06
ST258	panaroodefault	raw	mepM_2	2.7811e-05
ST258	panaroodefault	snippy	mdtM_3	6.42169e-06
ST258	panacota	snippy	KLPN_ST258-6900	0
ST258	roarydefault	raw	sucC	5.46881e-06
ST258	panaroo	snippy	mrdA_2~~~mrdA_1	0.000122509
ST258	panacota	raw	KLPN_ST258-729	3.05794e-05
ST258	panaroo	raw	nikC~~~nikC_2	1.31458e-05
ST258	roarydefault	snippy	sdiA	4.40836e-06
ST258	panaroodefault	raw	mepS_2~~~mepS	0.000105869
ST258	panaroodefault	snippy	mdtO	3.83921e-05
ST258	panacota	snippy	KLPN_ST258-6901	4.34609e-06
ST258	roarydefault	raw	sucD	3.45754e-05
ST258	panaroo	snippy	mreD	0
ST258	panaroo	raw	nikE	5.9548e-06
ST258	panacota	raw	KLPN_ST258-72	7.40742e-06
ST258	roarydefault	snippy	secA	5.88542e-06
ST258	panaroodefault	raw	metI_3~~~metI_2~~~metI_1~~~metI_4	0.000402708
ST258	panaroodefault	snippy	menA_1~~~menA_2	0
ST258	panacota	snippy	KLPN_ST258-6902	6.10092e-06
ST258	roarydefault	raw	sufA	0.000136143
ST258	panaroo	raw	nimR_1	6.05899e-06
ST258	panaroo	snippy	mrkD_2~~~mrkD_1~~~mrkD_3	0.000302895
ST258	panacota	raw	KLPN_ST258-730	2.90172e-05
ST258	roarydefault	snippy	secB	6.81577e-06
ST258	panaroodefault	raw	metL	3.28181e-06
ST258	panaroodefault	snippy	menC_1~~~gci	5.07666e-05
ST258	panacota	snippy	KLPN_ST258-6903	1.25767e-05
ST258	panaroo	raw	nimR_2	0.000116277
ST258	roarydefault	raw	sufB	0.00035945
ST258	panaroo	snippy	mrkD	2.05619e-05
ST258	panacota	raw	KLPN_ST258-7317	4.46586e-05
ST258	roarydefault	snippy	secD	3.10205e-05
ST258	panaroodefault	snippy	menF_2~~~menF_1~~~menF	2.68506e-05
ST258	panaroodefault	raw	metN_4~~~metN_3	2.96353e-05
ST258	panacota	snippy	KLPN_ST258-6904	1.21173e-05
ST258	panaroo	raw	nimR_2~~~nimR_1	6.04468e-06
ST258	roarydefault	raw	sufC	0.000135636
ST258	panaroo	snippy	mscK_1~~~mscK_2~~~mscK	1.14253e-05
ST258	roarydefault	snippy	secE	0
ST258	panacota	raw	KLPN_ST258-7319	0.00011544
ST258	panaroodefault	snippy	menH_1~~~menH_3	1.07466e-05
ST258	panaroodefault	raw	metQ_4	0
ST258	panacota	snippy	KLPN_ST258-6905	0
ST258	panaroo	raw	nimT_2~~~nimT_1	2.8362e-05
ST258	roarydefault	raw	sufD	3.3888e-05
ST258	panaroo	snippy	mscL	0
ST258	roarydefault	snippy	secF	3.58924e-05
ST258	panacota	raw	KLPN_ST258-731	0.00107158
ST258	panaroodefault	snippy	menH_2	1.70186e-05
ST258	panaroodefault	raw	metR	1.67447e-06
ST258	panacota	snippy	KLPN_ST258-6906	0
ST258	panaroo	raw	nlpA_2~~~nlpA_1	1.97373e-06
ST258	roarydefault	raw	sufE	3.84305e-05
ST258	panaroo	snippy	mscM_1~~~mscM_2	0.000124113
ST258	roarydefault	snippy	secG	0
ST258	panacota	raw	KLPN_ST258-732	3.7816e-05
ST258	panaroodefault	snippy	menI	0
ST258	panaroodefault	raw	mexB~~~acrB_4~~~acrB_3	2.13033e-05
ST258	panacota	snippy	KLPN_ST258-6907	0
ST258	panaroo	raw	nlpD_2	1.26413e-05
ST258	roarydefault	raw	sufS	4.32315e-05
ST258	panaroo	snippy	mshD	9.53501e-06
ST258	roarydefault	snippy	secM	0
ST258	panacota	raw	KLPN_ST258-7334	3.27138e-05
ST258	panaroodefault	snippy	mepA	2.68873e-05
ST258	panacota	snippy	KLPN_ST258-6909	2.87598e-06
ST258	panaroodefault	raw	mfd_1~~~mfd~~~mfd_2	0.000159876
ST258	panaroo	raw	nlpE	0.00412902
ST258	roarydefault	raw	suhB_1	1.78691e-05
ST258	panaroo	snippy	msiK_1~~~msmX	3.66918e-05
ST258	roarydefault	snippy	secY	3.58923e-06
ST258	panacota	raw	KLPN_ST258-733	4.15939e-05
ST258	panaroodefault	snippy	mepH	1.09235e-05
ST258	panacota	snippy	KLPN_ST258-690	2.09854e-05
ST258	panaroodefault	raw	mglA_2	9.22921e-06
ST258	panaroo	raw	nmoA	5.471e-05
ST258	roarydefault	raw	suhB_3	0
ST258	panaroo	snippy	msrA	7.4758e-06
ST258	roarydefault	snippy	selA	3.4401e-06
ST258	panacota	raw	KLPN_ST258-734	2.13891e-05
ST258	panaroodefault	snippy	mepM_2	2.76989e-05
ST258	panaroodefault	raw	mgtE	1.6665e-05
ST258	panacota	snippy	KLPN_ST258-6910	0
ST258	panaroo	raw	nnr	2.41814e-05
ST258	roarydefault	raw	sulA	3.13223e-06
ST258	panaroo	snippy	msrC	2.284e-05
ST258	roarydefault	snippy	selB	8.65848e-07
ST258	panacota	raw	KLPN_ST258-7358	3.61122e-05
ST258	panaroodefault	snippy	mepS_2~~~mepS	0.000108377
ST258	panaroodefault	raw	mhpA_2~~~mhpA_1~~~mhpA	5.07781e-05
ST258	panacota	snippy	KLPN_ST258-6912	1.10698e-05
ST258	panaroo	raw	nodD2	0
ST258	roarydefault	raw	surA	9.9178e-06
ST258	panaroo	snippy	msrP_1~~~msrP_2	1.11394e-05
ST258	roarydefault	snippy	selD	7.61882e-06
ST258	panacota	raw	KLPN_ST258-735	3.15156e-05
ST258	panaroodefault	snippy	metI_3~~~metI_2~~~metI_1~~~metI_4	1.65778e-05
ST258	panaroodefault	raw	mhpB	6.92556e-05
ST258	panaroo	raw	nolA	6.10049e-06
ST258	roarydefault	raw	surE	4.1911e-06
ST258	panacota	snippy	KLPN_ST258-6913	0.000276028
ST258	panaroo	snippy	msrQ	0.000101723
ST258	roarydefault	snippy	selO	5.51481e-06
ST258	panacota	raw	KLPN_ST258-737	0
ST258	panaroo	raw	norB~~~norB_2	0.000358456
ST258	panaroodefault	snippy	metL	2.62157e-06
ST258	panaroodefault	raw	mhpC_2~~~mhpC~~~mhpC_1	3.12634e-05
ST258	roarydefault	raw	sutR_1	2.98722e-05
ST258	panacota	snippy	KLPN_ST258-6914	3.30096e-05
ST258	panaroo	snippy	msuD_2~~~msuD_1	2.16905e-05
ST258	roarydefault	snippy	seqA	0
ST258	panacota	raw	KLPN_ST258-738	1.10795e-05
ST258	panaroo	raw	norR_2~~~dgaR	6.22138e-05
ST258	panaroodefault	snippy	metN_4~~~metN_3	1.40593e-05
ST258	panaroodefault	raw	mhpE_2~~~mhpE~~~mhpE_1	0.000111778
ST258	roarydefault	raw	sutR_2	8.73616e-06
ST258	panacota	snippy	KLPN_ST258-6915	8.39808e-06
ST258	panaroo	snippy	mtfA	6.00061e-06
ST258	roarydefault	snippy	serA	2.82346e-05
ST258	panacota	raw	KLPN_ST258-739	0
ST258	panaroo	raw	norV	5.50429e-06
ST258	panaroodefault	snippy	metQ_4	0
ST258	panaroodefault	raw	mhpF	4.36225e-05
ST258	roarydefault	raw	sxy	1.06903e-05
ST258	panacota	snippy	KLPN_ST258-6916	8.75093e-07
ST258	panaroo	snippy	mtgA	0
ST258	roarydefault	snippy	serB	4.92384e-06
ST258	panacota	raw	KLPN_ST258-73	0
ST258	panaroodefault	snippy	metR	1.66912e-06
ST258	panaroo	raw	norW_1~~~nasD_1~~~nasD_2~~~norW_2~~~nasB~~~norW	3.21628e-05
ST258	panaroodefault	raw	mhpT_1~~~mhpT~~~mhpT_2~~~nanT	6.67443e-05
ST258	roarydefault	raw	syd	8.79353e-06
ST258	panacota	snippy	KLPN_ST258-6917	0
ST258	panaroo	snippy	mtlD_2~~~mtlD_1	5.55339e-06
ST258	roarydefault	snippy	serC	1.75055e-05
ST258	panacota	raw	KLPN_ST258-740	0.000222541
ST258	panaroodefault	snippy	mexB~~~acrB_4~~~acrB_3	1.92155e-05
ST258	panaroo	raw	norW_2~~~norW_1	7.04002e-06
ST258	roarydefault	raw	symE_1	0.000184158
ST258	panaroodefault	raw	miaB	9.98707e-06
ST258	panacota	snippy	KLPN_ST258-6918	9.22205e-05
ST258	roarydefault	snippy	serS	6.16346e-06
ST258	panaroo	snippy	mtlK~~~uxaB_2	0.000120114
ST258	panacota	raw	KLPN_ST258-741	9.03495e-06
ST258	panaroo	raw	nqrA	0
ST258	panaroodefault	snippy	mfd_1~~~mfd~~~mfd_2	0.000132233
ST258	roarydefault	raw	symE_2	0.000241718
ST258	panaroodefault	raw	minC~~~minC_1	1.14194e-05
ST258	panacota	snippy	KLPN_ST258-6919	1.13074e-05
ST258	roarydefault	snippy	setA	0.000174175
ST258	panaroo	snippy	mtnA_1~~~mtnA_2	4.62627e-06
ST258	panacota	raw	KLPN_ST258-742	1.07181e-06
ST258	panaroo	raw	nqrB	6.44341e-06
ST258	panaroodefault	snippy	mglA_2	2.12313e-06
ST258	panaroodefault	raw	mipA	5.76841e-05
ST258	roarydefault	raw	syrM1	0.000687448
ST258	panacota	snippy	KLPN_ST258-691	0
ST258	roarydefault	snippy	setB	8.1583e-05
ST258	panaroo	snippy	mtnB	2.61888e-06
ST258	panacota	raw	KLPN_ST258-743	6.58435e-06
ST258	panaroo	raw	nqrC_1~~~nqrC_2	5.97974e-06
ST258	panaroodefault	snippy	mgtE	1.65585e-05
ST258	roarydefault	raw	tabA	0
ST258	panaroodefault	raw	mlaB	0
ST258	panacota	snippy	KLPN_ST258-6920	1.57402e-05
ST258	roarydefault	snippy	sfnC	3.90905e-06
ST258	panaroo	snippy	mtrA	8.7835e-06
ST258	panaroo	raw	nqrE	2.64915e-06
ST258	panacota	raw	KLPN_ST258-744	0
ST258	panaroodefault	snippy	mhpA_2~~~mhpA_1~~~mhpA	5.03606e-05
ST258	roarydefault	raw	tadA	0
ST258	panaroodefault	raw	mlaD_1~~~mlaD_2	1.15479e-05
ST258	roarydefault	snippy	sfsA	4.44879e-06
ST258	panacota	snippy	KLPN_ST258-6921	2.05263e-06
ST258	panaroo	snippy	mukB_3~~~mukB_2~~~mukB~~~mukB_1	1.07055e-05
ST258	panaroo	raw	nqrF_2~~~nqrF_1	6.08755e-05
ST258	panacota	raw	KLPN_ST258-745	0.000147553
ST258	roarydefault	raw	tag	2.37417e-06
ST258	panaroodefault	snippy	mhpB	6.86711e-05
ST258	panaroodefault	raw	mlaF_1~~~mlaF_2~~~mlaF	2.51114e-05
ST258	roarydefault	snippy	sgrR_1	1.92697e-06
ST258	panacota	snippy	KLPN_ST258-6922	8.35897e-07
ST258	panaroo	snippy	murC	3.24252e-06
ST258	panaroo	raw	nrdA_2~~~nrdA_1	1.52368e-05
ST258	panacota	raw	KLPN_ST258-7478	1.69289e-05
ST258	roarydefault	raw	tagH	0.0019245
ST258	panaroodefault	snippy	mhpC_2~~~mhpC~~~mhpC_1	2.7449e-05
ST258	panaroodefault	raw	mltA_1~~~mltA_2~~~mltA	7.0164e-06
ST258	roarydefault	snippy	sgrR_2	1.9462e-05
ST258	panaroo	snippy	murE_1~~~murE_2	1.05683e-05
ST258	panacota	snippy	KLPN_ST258-6923	4.24793e-06
ST258	panaroo	raw	nrdB	1.41196e-05
ST258	panacota	raw	KLPN_ST258-747	3.95378e-06
ST258	roarydefault	raw	talB	5.01538e-06
ST258	panaroodefault	snippy	mhpE_2~~~mhpE~~~mhpE_1	6.38822e-05
ST258	roarydefault	snippy	sixA	0
ST258	panaroodefault	raw	mltB_1~~~mltB_2	1.18246e-05
ST258	panaroo	snippy	murG	0
ST258	panaroo	raw	nrdE	9.69793e-06
ST258	panacota	snippy	KLPN_ST258-6924	0.000300896
ST258	panacota	raw	KLPN_ST258-7487	1.35856e-05
ST258	roarydefault	raw	tal	6.6902e-06
ST258	roarydefault	snippy	skp	6.56596e-06
ST258	panaroodefault	snippy	mhpF	4.32965e-05
ST258	panaroodefault	raw	mltC_1~~~mltC_2	2.90423e-06
ST258	panaroo	snippy	murJ	3.11586e-06
ST258	panaroo	raw	nrdH	3.88987e-05
ST258	panacota	snippy	KLPN_ST258-6925	3.14575e-06
ST258	roarydefault	raw	tamA	1.84248e-06
ST258	panacota	raw	KLPN_ST258-748	2.06718e-06
ST258	roarydefault	snippy	slmA	2.67365e-06
ST258	panaroodefault	snippy	mhpT_1~~~mhpT~~~mhpT_2~~~nanT	1.98422e-05
ST258	panaroodefault	raw	mltD	3.35184e-06
ST258	panaroo	snippy	murP	0.000193028
ST258	panaroo	raw	nrtA	2.27368e-05
ST258	roarydefault	raw	tamB	2.95898e-05
ST258	panacota	snippy	KLPN_ST258-6926	0
ST258	panacota	raw	KLPN_ST258-749	9.25334e-06
ST258	roarydefault	snippy	slp	4.89276e-05
ST258	panaroodefault	snippy	miaB	8.90811e-06
ST258	panaroodefault	raw	mltF_1	3.97026e-06
ST258	panaroo	snippy	murQ_2~~~murQ_1	1.7317e-06
ST258	panaroo	raw	nudE_1~~~nudE_2	0
ST258	roarydefault	raw	tam	4.19949e-06
ST258	panacota	snippy	KLPN_ST258-6927	2.76891e-06
ST258	panacota	raw	KLPN_ST258-74	2.87844e-05
ST258	roarydefault	snippy	slt	9.81624e-06
ST258	panaroodefault	snippy	minC~~~minC_1	6.78847e-06
ST258	panaroodefault	raw	mltF_2~~~mltF_1	8.88561e-06
ST258	panaroo	snippy	murQ_2~~~murQ_3	0
ST258	panaroo	raw	nudG	5.4296e-05
ST258	roarydefault	raw	tas	0.000118638
ST258	panacota	snippy	KLPN_ST258-6928	4.6796e-05
ST258	panacota	raw	KLPN_ST258-750	1.94713e-05
ST258	roarydefault	snippy	slyA_1	2.9258e-05
ST258	panaroodefault	snippy	mipA	6.40007e-06
ST258	panaroodefault	raw	mltF_2~~~pheC	1.81021e-06
ST258	panaroo	snippy	murR_1	5.63718e-06
ST258	panaroo	raw	nudL	4.69752e-05
ST258	roarydefault	raw	tatA	6.33905e-06
ST258	panacota	snippy	KLPN_ST258-6929	0.000100527
ST258	panacota	raw	KLPN_ST258-751	5.67917e-06
ST258	roarydefault	snippy	slyA_2	9.52299e-05
ST258	panaroodefault	snippy	mlaB	0
ST258	panaroodefault	raw	mmuM_2~~~mmuM_1	0
ST258	panaroo	snippy	mutH	1.80974e-05
ST258	panaroo	raw	nuoB_2~~~nuoB~~~nuoB_1	2.36658e-06
ST258	roarydefault	raw	tatB	0.00010978
ST258	panacota	snippy	KLPN_ST258-692	9.72747e-06
ST258	panacota	raw	KLPN_ST258-752	8.99399e-05
ST258	roarydefault	snippy	slyA_3	3.68892e-06
ST258	panaroodefault	snippy	mlaD_1~~~mlaD_2	1.15387e-05
ST258	panaroodefault	raw	mngR_1	5.72306e-05
ST258	panaroo	snippy	mutS2	2.58765e-05
ST258	panaroo	raw	nuoC	4.40513e-06
ST258	roarydefault	raw	tatC	4.096e-06
ST258	panacota	snippy	KLPN_ST258-6930	0
ST258	panacota	raw	KLPN_ST258-753	4.69631e-06
ST258	roarydefault	snippy	slyB	3.39698e-06
ST258	panaroodefault	snippy	mlaF_1~~~mlaF_2~~~mlaF	9.81338e-06
ST258	panaroodefault	raw	mnmC	1.1997e-05
ST258	panaroo	raw	nuoG	3.51472e-06
ST258	panaroo	snippy	mutS_2~~~mutS_1~~~mutS	2.33271e-05
ST258	roarydefault	raw	tatD	1.00849e-05
ST258	panacota	snippy	KLPN_ST258-6932	1.16334e-05
ST258	roarydefault	snippy	slyX	0
ST258	panacota	raw	KLPN_ST258-7564	1.50563e-05
ST258	panaroodefault	raw	mnmE	9.35668e-06
ST258	panaroodefault	snippy	mltA_1~~~mltA_2~~~mltA	4.35879e-06
ST258	panaroo	snippy	mutY	6.02173e-06
ST258	panaroo	raw	nuoJ_1~~~nuoJ_2	1.15108e-05
ST258	roarydefault	raw	tatE	0
ST258	panacota	snippy	KLPN_ST258-6933	0
ST258	roarydefault	snippy	smc	3.92726e-06
ST258	panacota	raw	KLPN_ST258-7565	7.1111e-06
ST258	panaroodefault	raw	mntH_2~~~mntH_1	8.97038e-06
ST258	panaroo	snippy	mzrA	1.23602e-05
ST258	panaroodefault	snippy	mltB_1~~~mltB_2	7.3684e-06
ST258	panaroo	raw	nuoN_1~~~nuoN_2	1.20231e-05
ST258	roarydefault	raw	tauA	1.83076e-05
ST258	roarydefault	snippy	smf_1	0
ST258	panacota	snippy	KLPN_ST258-6934	0
ST258	panacota	raw	KLPN_ST258-7566	1.77013e-05
ST258	panaroo	snippy	nadA	3.05657e-06
ST258	panaroodefault	raw	mntP	1.13419e-05
ST258	panaroodefault	snippy	mltC_1~~~mltC_2	4.87726e-05
ST258	panaroo	raw	nupC_1~~~nupC_2	1.02866e-05
ST258	roarydefault	raw	tauB	1.247e-05
ST258	roarydefault	snippy	smg	3.35129e-06
ST258	panacota	snippy	KLPN_ST258-6935	2.21737e-05
ST258	panacota	raw	KLPN_ST258-7567	2.06124e-05
ST258	panaroo	snippy	nadB_1~~~nadB_2	9.81351e-07
ST258	panaroodefault	snippy	mltD	4.13816e-06
ST258	panaroodefault	raw	mntS	6.32689e-05
ST258	roarydefault	raw	tauD	0
ST258	panaroo	raw	nupC_1~~~nupC_3~~~nupC_2	0.000107515
ST258	roarydefault	snippy	smpB	0
ST258	panacota	snippy	KLPN_ST258-6936	0.000107052
ST258	panacota	raw	KLPN_ST258-7568	8.89496e-06
ST258	panaroodefault	snippy	mltF_1	3.80911e-06
ST258	panaroo	snippy	nadC	1.78257e-06
ST258	panaroodefault	raw	moaA_2~~~moaA_1	2.65147e-05
ST258	roarydefault	raw	tauR	0.000119083
ST258	panaroo	raw	nupX	0
ST258	roarydefault	snippy	smrA	0
ST258	panacota	snippy	KLPN_ST258-6938	0.000155324
ST258	panacota	raw	KLPN_ST258-7569	1.55609e-05
ST258	panaroodefault	snippy	mltF_2~~~mltF_1	6.90193e-06
ST258	panaroo	snippy	nadD_1~~~nadD_2	2.44991e-06
ST258	panaroodefault	raw	moaD	0.00176571
ST258	roarydefault	raw	tcdA	1.94476e-05
ST258	panaroo	raw	oadB_1~~~oadB_2~~~oadB_3	2.31259e-05
ST258	roarydefault	snippy	smvA	1.2369e-05
ST258	panacota	snippy	KLPN_ST258-6939	8.21662e-06
ST258	panacota	raw	KLPN_ST258-7570	9.87541e-05
ST258	panaroodefault	snippy	mltF_2~~~pheC	2.10139e-06
ST258	panaroo	snippy	nadE	3.85086e-06
ST258	panaroodefault	raw	mobB~~~mobA~~~mobA_1	7.28446e-05
ST258	panaroo	raw	oadG	0
ST258	roarydefault	raw	tcyP	2.29518e-06
ST258	roarydefault	snippy	sodA	2.56211e-06
ST258	panacota	snippy	KLPN_ST258-693	1.94421e-06
ST258	panacota	raw	KLPN_ST258-7571	0.000136012
ST258	panaroodefault	snippy	mmuM_2~~~mmuM_1	0
ST258	panaroo	snippy	nadR_2~~~nadR_1~~~nadR	1.29351e-06
ST258	panaroodefault	raw	modB~~~modB_1~~~modB_2	4.62843e-06
ST258	panaroo	raw	ogl	2.18264e-05
ST258	roarydefault	raw	tdcC	6.79772e-05
ST258	roarydefault	snippy	sodB	1.09505e-05
ST258	panacota	snippy	KLPN_ST258-6942	0
ST258	panacota	raw	KLPN_ST258-7572	0.0189589
ST258	panaroodefault	snippy	mngR_1	5.49527e-05
ST258	panaroo	snippy	nadX~~~nadX_2~~~nadX_1	0.000285458
ST258	panaroodefault	raw	modF_1~~~modF~~~modF_2	1.94947e-05
ST258	panaroo	raw	oleD~~~auaH	7.87442e-06
ST258	roarydefault	raw	tdcD	3.05403e-05
ST258	roarydefault	snippy	sodC	9.11472e-06
ST258	panacota	snippy	KLPN_ST258-6943	1.27082e-05
ST258	panacota	raw	KLPN_ST258-7573	6.08494e-06
ST258	panaroodefault	snippy	mnmC	9.55171e-06
ST258	panaroo	snippy	nagC_1~~~nanK	1.45893e-05
ST258	panaroodefault	raw	moeA_1~~~moeA_2~~~moeA	1.40985e-05
ST258	panaroo	raw	ompA_1	1.71399e-06
ST258	roarydefault	raw	tdcF	0
ST258	roarydefault	snippy	sohB	1.60826e-05
ST258	panacota	raw	KLPN_ST258-7574	1.90257e-05
ST258	panacota	snippy	KLPN_ST258-6944	0.00029755
ST258	panaroodefault	snippy	mnmE	1.16842e-06
ST258	panaroo	snippy	nagC_2	1.17487e-05
ST258	panaroodefault	raw	moeB~~~moeB_2~~~moeB_1	3.36781e-05
ST258	panaroo	raw	ompA_1~~~ompA_2	1.30284e-05
ST258	roarydefault	raw	tdh_1	0.000204202
ST258	roarydefault	snippy	soj	5.22281e-05
ST258	panacota	raw	KLPN_ST258-7575	8.45204e-06
ST258	panacota	snippy	KLPN_ST258-6946	4.25254e-05
ST258	panaroo	snippy	nagE~~~nagE_2	1.46012e-05
ST258	panaroodefault	snippy	mntH_2~~~mntH_1	7.67295e-06
ST258	panaroodefault	raw	moxC~~~moxC_2	1.46283e-05
ST258	panaroo	raw	ompA_2	6.55448e-06
ST258	roarydefault	raw	tdh	1.55821e-06
ST258	roarydefault	snippy	solA	8.52319e-06
ST258	panacota	raw	KLPN_ST258-7576	1.85446e-05
ST258	panacota	snippy	KLPN_ST258-6947	1.73979e-06
ST258	panaroo	snippy	nagR	6.57992e-06
ST258	panaroodefault	snippy	mntP	8.39312e-06
ST258	panaroodefault	raw	mpl	4.62692e-06
ST258	panaroo	raw	ompC_1~~~ompC~~~ompC_2	0.000415706
ST258	roarydefault	raw	tdk	4.84146e-05
ST258	roarydefault	snippy	sorA	1.99272e-06
ST258	panacota	raw	KLPN_ST258-7577	1.14468e-05
ST258	panacota	snippy	KLPN_ST258-6948	0
